job_id,title,company,city,contract,salary,publish_time,premium,job_url,logo_url
tafy,برنامه‌نویس ارشد Net.,همکاران سیستم | System Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/system-group/jobs/tafy/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-net-%D8%AF%D8%B1-%D9%87%D9%85%DA%A9%D8%A7%D8%B1%D8%A7%D9%86-%D8%B3%DB%8C%D8%B3%D8%AA%D9%85?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/OTUWE9Dvz3sckhV2I9ym-qXrt80=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bb36db52-6f9b-11e7-8f15-06a874001fea_8251eb08-fc98-4d42-8d1c-6b94fbc3f4cb/main.jpg
tafb,کارشناس امنیت زیرساخت شبکه های ارتباطی,نوآوران ارتباطات دوران | Douran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/douran-group/jobs/tafb/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D8%B2%DB%8C%D8%B1%D8%B3%D8%A7%D8%AE%D8%AA-%D8%B4%D8%A8%DA%A9%D9%87-%D9%87%D8%A7%DB%8C-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%DB%8C-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%AF%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tAlObEoeGrgv7ZIOilDjeVUmSoQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf5c2bca-be8d-11e6-a6e6-06a874001fea_afdfa7a7-216d-419e-819f-d1205b1b08e0/main.jpg
tafu,(Back-End Developer (.NET,تجارت الکترونیک پارسیان | Parsian E-commerce,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/parsian-e-commerce/jobs/tafu/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-back-end-developer-net-%D8%AF%D8%B1-%D8%AA%D8%AC%D8%A7%D8%B1%D8%AA-%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9-%D9%BE%D8%A7%D8%B1%D8%B3%DB%8C%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/JIh68X-owCuotumP0brTb_BoIT4=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/4b674e89-3d89-463c-9c6d-2744f618ed70/main.jpg
tafe,کارشناس Voip,نوآوران ارتباطات دوران | Douran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/douran-group/jobs/tafe/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-voip-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%AF%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tAlObEoeGrgv7ZIOilDjeVUmSoQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf5c2bca-be8d-11e6-a6e6-06a874001fea_afdfa7a7-216d-419e-819f-d1205b1b08e0/main.jpg
tasT,کارشناس اتوماسیون هوش مصنوعی,استارتاپ بنا | Startup Bana,تهران، تهران,"قرارداد
              دورکاری (برای
                مشاهده حقوق وارد شوید)","قرارداد
              دورکاری",(امروز),False,https://jobinja.ir/companies/startup-bana/jobs/tasT/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%AA%D9%88%D9%85%D8%A7%D8%B3%DB%8C%D9%88%D9%86-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-%D8%AF%D8%B1-%D8%A7%D8%B3%D8%AA%D8%A7%D8%B1%D8%AA%D8%A7%D9%BE-%D8%A8%D9%86%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/_K6xXZWlVPGDh4xVsmXHAvhOhQw=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/cdf1ec7d-97b4-401d-a524-ae05ee190fdf/main.jpg
ta09,Vue-Nuxt) Front-End Developer),آرت جو | Artjoo,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/artjoo/jobs/ta09/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-vue-nuxt-front-end-developer-%D8%AF%D8%B1-%D8%A2%D8%B1%D8%AA-%D8%AC%D9%88?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/t48HSkuz0bj86_p51tBz0qmWOKs=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/94fdc8d1-d7aa-40d6-a920-c6a84ab2b1e0/main.png
taJm,طراح سایت (وردپرس),عرفان | Erfan,تهران، تهران,"قرارداد
              پاره‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              پاره‌وقت",(امروز),True,https://jobinja.ir/companies/erfan-12/jobs/taJm/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%B7%D8%B1%D8%A7%D8%AD-%D8%B3%D8%A7%DB%8C%D8%AA-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D8%AF%D8%B1-%D8%B9%D8%B1%D9%81%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://jobinja.ir/assets/img/logo-placeholder.png
taJf,اسکرام مستر (Scrum Master-بابلسر),داده‌نگار اقتصاد | DadeNegar Eghtesad,مازندران، بابلسر,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/daraei-holding/jobs/taJf/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A7%D8%B3%DA%A9%D8%B1%D8%A7%D9%85-%D9%85%D8%B3%D8%AA%D8%B1-scrum-master-%D8%A8%D8%A7%D8%A8%D9%84%D8%B3%D8%B1-%D8%AF%D8%B1-%D8%AF%D8%A7%D8%AF%D9%87-%D9%86%DA%AF%D8%A7%D8%B1-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/6AeZCeGUl2ZLqprbVvDR7jb73dw=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/b3bdf863-9687-404d-a5f9-877c1d0f6a9b/main.png
taSX,توسعه‌دهنده ارشد فرانت‌اند(Senior Front-End Developer-کرج),درّین اندیشه توسعه آریا | Dorrin Arya,البرز، کرج,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/dorrin-arya/jobs/taSX/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%81%D8%B1%D8%A7%D9%86%D8%AA-%D8%A7%D9%86%D8%AF-senior-front-end-developer-%DA%A9%D8%B1%D8%AC-%D8%AF%D8%B1-%D8%AF%D8%B1-%DB%8C%D9%86-%D8%A7%D9%86%D8%AF%DB%8C%D8%B4%D9%87-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%A2%D8%B1%DB%8C%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/kLVZp3bYWuZNd0wbU98tvmYCj0w=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/78a32b31-1710-4f8c-810c-238426f7dfa0/main.png
taFz,React.js) Front-End Developer),کارنو | Karno,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/karno-11/jobs/taFz/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-react-js-front-end-developer-%D8%AF%D8%B1-%DA%A9%D8%A7%D8%B1%D9%86%D9%88?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/F88QPH3jRkRmhCgR5aiBH4AOxOA=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/4bc07d0a-8a22-41f4-89f5-5a9cb66f30c9/main.png
taex,کارشناس پشتیبانی فنی شبکه (Help Desk-آقا),تدبیر پرداز | Tadbir Pardaz,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/tadbirpardaz/jobs/taex/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%BE%D8%B4%D8%AA%DB%8C%D8%A8%D8%A7%D9%86%DB%8C-%D9%81%D9%86%DB%8C-%D8%B4%D8%A8%DA%A9%D9%87-help-desk-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AA%D8%AF%D8%A8%DB%8C%D8%B1-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/AewtNZTJjUWKGUoWAMSJeEtjwu0=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/566d4a00-76b0-11e7-9ffb-06a874001fea_8ccecf2c-89d9-456b-afee-d64ca097b493/main.png
tasJ,توسعه‌دهنده ارشد ‌Back-End (دورکاری-رشت),آریان وب | Aryan Web,گیلان، رشت,"قرارداد
              دورکاری (برای
                مشاهده حقوق وارد شوید)","قرارداد
              دورکاری",(امروز),False,https://jobinja.ir/companies/aryanweb/jobs/tasJ/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%88%D8%B3%D8%B9%D9%87-%D8%AF%D9%87%D9%86%D8%AF%D9%87-%D8%A7%D8%B1%D8%B4%D8%AF-back-end-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%B1%D8%B4%D8%AA-%D8%AF%D8%B1-%D8%A2%D8%B1%DB%8C%D8%A7%D9%86-%D9%88%D8%A8?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/hrRJcQIYAZFbdYV0l95X3WzhoOs=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/1c959348-733f-11e6-b9d1-06a874001fea_354ff449-cdb5-4676-b1b6-8c4818d571dc/main.jpg
taed,برنامه‌نویس Angular) Front-End-آقا),تدبیر پرداز | Tadbir Pardaz,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/tadbirpardaz/jobs/taed/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-angular-front-end-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AA%D8%AF%D8%A8%DB%8C%D8%B1-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/AewtNZTJjUWKGUoWAMSJeEtjwu0=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/566d4a00-76b0-11e7-9ffb-06a874001fea_8ccecf2c-89d9-456b-afee-d64ca097b493/main.png
tael,برنامه‌نویسC#) ASP.NET-آقا),تدبیر پرداز | Tadbir Pardaz,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/tadbirpardaz/jobs/tael/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3c-sharp-asp-net-%D8%A2%D9%82%D8%A7-%D8%AF%D8%B1-%D8%AA%D8%AF%D8%A8%DB%8C%D8%B1-%D9%BE%D8%B1%D8%AF%D8%A7%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/AewtNZTJjUWKGUoWAMSJeEtjwu0=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/566d4a00-76b0-11e7-9ffb-06a874001fea_8ccecf2c-89d9-456b-afee-d64ca097b493/main.png
tatl,برنامه‌نویس(پایتون جنگو),شرکت برنامه نویسی پایتون ایران | Python Iran Co.,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/python-iran-co/jobs/tatl/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%AC%D9%86%DA%AF%D9%88-%D8%AF%D8%B1-%D8%B4%D8%B1%DA%A9%D8%AA-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3%DB%8C-%D9%BE%D8%A7%DB%8C%D8%AA%D9%88%D9%86-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://jobinja.ir/assets/img/logo-placeholder.png
taff,کارشناس فایروال (WAF),نوآوران ارتباطات دوران | Douran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/douran-group/jobs/taff/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%81%D8%A7%DB%8C%D8%B1%D9%88%D8%A7%D9%84-waf-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%AF%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tAlObEoeGrgv7ZIOilDjeVUmSoQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf5c2bca-be8d-11e6-a6e6-06a874001fea_afdfa7a7-216d-419e-819f-d1205b1b08e0/main.jpg
tafH,Senior Network Infrastructure Engineer,نوآوران ارتباطات دوران | Douran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/douran-group/jobs/tafH/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-senior-network-infrastructure-engineer-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%AF%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tAlObEoeGrgv7ZIOilDjeVUmSoQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf5c2bca-be8d-11e6-a6e6-06a874001fea_afdfa7a7-216d-419e-819f-d1205b1b08e0/main.jpg
tafw,کارشناس دیتابیس (Oracle),نوآوران ارتباطات دوران | Douran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/douran-group/jobs/tafw/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%AF%DB%8C%D8%AA%D8%A7%D8%A8%DB%8C%D8%B3-oracle-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%AF%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tAlObEoeGrgv7ZIOilDjeVUmSoQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf5c2bca-be8d-11e6-a6e6-06a874001fea_afdfa7a7-216d-419e-819f-d1205b1b08e0/main.jpg
taf9,کارشناس ارشد شبکه و امنیت,نوآوران ارتباطات دوران | Douran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/douran-group/jobs/taf9/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D8%B4%D8%A8%DA%A9%D9%87-%D9%88-%D8%A7%D9%85%D9%86%DB%8C%D8%AA-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%AF%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tAlObEoeGrgv7ZIOilDjeVUmSoQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf5c2bca-be8d-11e6-a6e6-06a874001fea_afdfa7a7-216d-419e-819f-d1205b1b08e0/main.jpg
tafW,کارشناس ارشد مجازی سازی,نوآوران ارتباطات دوران | Douran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/douran-group/jobs/tafW/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%A7%D8%B1%D8%B4%D8%AF-%D9%85%D8%AC%D8%A7%D8%B2%DB%8C-%D8%B3%D8%A7%D8%B2%DB%8C-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%AF%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tAlObEoeGrgv7ZIOilDjeVUmSoQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf5c2bca-be8d-11e6-a6e6-06a874001fea_afdfa7a7-216d-419e-819f-d1205b1b08e0/main.jpg
tafs,کارشناس طراحی و مستندسازی زیرساخت (IT),نوآوران ارتباطات دوران | Douran Group,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/douran-group/jobs/tafs/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D8%B7%D8%B1%D8%A7%D8%AD%DB%8C-%D9%88-%D9%85%D8%B3%D8%AA%D9%86%D8%AF%D8%B3%D8%A7%D8%B2%DB%8C-%D8%B2%DB%8C%D8%B1%D8%B3%D8%A7%D8%AE%D8%AA-it-%D8%AF%D8%B1-%D9%86%D9%88%D8%A2%D9%88%D8%B1%D8%A7%D9%86-%D8%A7%D8%B1%D8%AA%D8%A8%D8%A7%D8%B7%D8%A7%D8%AA-%D8%AF%D9%88%D8%B1%D8%A7%D9%86?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/tAlObEoeGrgv7ZIOilDjeVUmSoQ=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/bf5c2bca-be8d-11e6-a6e6-06a874001fea_afdfa7a7-216d-419e-819f-d1205b1b08e0/main.jpg
tasj,DevOps Engineer,وایب | Vibe,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),False,https://jobinja.ir/companies/pazhouhande-rah/jobs/tasj/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-devops-engineer-%D8%AF%D8%B1-%D9%88%D8%A7%DB%8C%D8%A8?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/4v0H4aoDez5iSvchP83cPZGxshQ=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/11d18c10-52eb-4948-9727-18a5d2a24e91/main.png
t695,کارشناس وردپرس (نصب و راه‌اندازی وردپرس-دورکاری),استارت آپ پل دیزاینرز  | Poldesigners,تهران، تهران,"قرارداد
              دورکاری (برای
                مشاهده حقوق وارد شوید)","قرارداد
              دورکاری",(امروز),False,https://jobinja.ir/companies/poldesigners/jobs/t695/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D9%86%D8%B5%D8%A8-%D9%88-%D8%B1%D8%A7%D9%87-%D8%A7%D9%86%D8%AF%D8%A7%D8%B2%DB%8C-%D9%88%D8%B1%D8%AF%D9%BE%D8%B1%D8%B3-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%A7%D8%B3%D8%AA%D8%A7%D8%B1%D8%AA-%D8%A2%D9%BE-%D9%BE%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86%D8%B1%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/PI9a9hrbMLBxvKoIJc9CS2BAirM=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/31df6c3e-3a40-4036-9d83-3a547d8ee7a9/main.jpg
tfQn,برنامه‌نویس بک‌اند (Back-End Developer-دورکاری),استارت آپ پل دیزاینرز  | Poldesigners,تهران، تهران,"قرارداد
              دورکاری (برای
                مشاهده حقوق وارد شوید)","قرارداد
              دورکاری",(امروز),False,https://jobinja.ir/companies/poldesigners/jobs/tfQn/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D9%86%D9%88%DB%8C%D8%B3-%D8%A8%DA%A9-%D8%A7%D9%86%D8%AF-back-end-developer-%D8%AF%D9%88%D8%B1%DA%A9%D8%A7%D8%B1%DB%8C-%D8%AF%D8%B1-%D8%A7%D8%B3%D8%AA%D8%A7%D8%B1%D8%AA-%D8%A2%D9%BE-%D9%BE%D9%84-%D8%AF%DB%8C%D8%B2%D8%A7%DB%8C%D9%86%D8%B1%D8%B2?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/PI9a9hrbMLBxvKoIJc9CS2BAirM=/fit-in/128x128/filters:strip_exif():fill(white):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/31df6c3e-3a40-4036-9d83-3a547d8ee7a9/main.jpg
tpvz,کارشناس هوش مصنوعی,وبسیما | Websima,تهران، تهران,"قرارداد
              تمام‌وقت (برای
                مشاهده حقوق وارد شوید)","قرارداد
              تمام‌وقت",(امروز),True,https://jobinja.ir/companies/websima/jobs/tpvz/%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%DA%A9%D8%A7%D8%B1%D8%B4%D9%86%D8%A7%D8%B3-%D9%87%D9%88%D8%B4-%D9%85%D8%B5%D9%86%D9%88%D8%B9%DB%8C-%D8%AF%D8%B1-%D9%88%D8%A8%D8%B3%DB%8C%D9%85%D8%A7?_ref=16&_t=38362e35352e3135342e3733,https://thumb2.jobinjacdn.com/pUvudPHvMAqGP6IixHujgIUycis=/fit-in/128x128/filters:strip_exif():fill(transparent):quality(100)/https://mstorage2.jobinjacdn.com/other/files/uploads/images/e4d08d92-6791-4e32-85e5-f28ff6b25977/main.png
